,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
1,Avengers,1963,267,Issue,1986-05-01,Comicvine,2128,26784,The Avengers,1963,267, ,https://comicvine.gamespot.com/the-avengers-267-time-and-time-again/4000-26784/,31 days 00:00:00,Marvel
2,Avengers,1963,268,Issue,1986-06-01,Comicvine,2128,26885,The Avengers,1963,268, ,https://comicvine.gamespot.com/the-avengers-268-the-kang-dynasty/4000-26885/,30 days 00:00:00,Marvel
3,Avengers,1963,269,Issue,1986-07-01,Comicvine,2128,26983,The Avengers,1963,269, ,https://comicvine.gamespot.com/the-avengers-269-the-once-and-future-kang/4000-26983/,31 days 00:00:00,Marvel
4,Avengers,1963,270,Issue,1986-08-01,Comicvine,2128,27077,The Avengers,1963,270, ,https://comicvine.gamespot.com/the-avengers-270-wild-in-the-streets/4000-27077/,31 days 00:00:00,Marvel
5,Avengers,1963,271,Issue,1986-09-01,Comicvine,2128,27175,The Avengers,1963,271, ,https://comicvine.gamespot.com/the-avengers-271-breakaway/4000-27175/,30 days 00:00:00,Marvel
6,Avengers,1963,272,Issue,1986-10-01,Comicvine,2128,27271,The Avengers,1963,272, ,https://comicvine.gamespot.com/the-avengers-272-assault-on-atlantis/4000-27271/,30 days 00:00:00,Marvel
7,Alpha Flight,1983,39,Issue,1986-10-31,Comicvine,3217,27269,Alpha Flight,1983,39, ,https://comicvine.gamespot.com/alpha-flight-39-the-invasion-of-atlantis/4000-27269/,1 days 00:00:00,Marvel
8,Alpha Flight,1983,40,Issue,1986-11-01,Comicvine,3217,27374,Alpha Flight,1983,40, ,https://comicvine.gamespot.com/alpha-flight-40-love/4000-27374/,0 days 00:00:00,Marvel
9,Avengers,1963,273,Issue,1986-11-01,Comicvine,2128,27376,The Avengers,1963,273, ,https://comicvine.gamespot.com/the-avengers-273-rites-of-conquest/4000-27376/,30 days 00:00:00,Marvel
10,Avengers,1963,274,Issue,1986-12-01,Comicvine,2128,27482,The Avengers,1963,274, ,https://comicvine.gamespot.com/the-avengers-274-dividedwe-fall/4000-27482/,31 days 00:00:00,Marvel
11,Avengers,1963,275,Issue,1987-01-01,Comicvine,2128,27672,The Avengers,1963,275, ,https://comicvine.gamespot.com/the-avengers-275-even-a-god-can-die/4000-27672/,31 days 00:00:00,Marvel
12,Avengers,1963,276,Issue,1987-02-01,Comicvine,2128,27784,The Avengers,1963,276, ,https://comicvine.gamespot.com/the-avengers-276-revenge/4000-27784/,28 days 00:00:00,Marvel
13,Avengers,1963,277,Issue,1987-03-01,Comicvine,2128,27894,The Avengers,1963,277, ,https://comicvine.gamespot.com/the-avengers-277-the-price-of-victory/4000-27894/,31 days 00:00:00,Marvel
14,Avengers,1963,278,Issue,1987-04-01,Comicvine,2128,28008,The Avengers,1963,278, ,https://comicvine.gamespot.com/the-avengers-278-pressure/4000-28008/,30 days 00:00:00,Marvel
15,Avengers,1963,279,Issue,1987-05-01,Comicvine,2128,28109,The Avengers,1963,279, ,https://comicvine.gamespot.com/the-avengers-279-command-decision/4000-28109/,62 days 00:00:00,Marvel
16,Incredible Hulk,1968,328,Issue,1987-02-28,Comicvine,2406,27793,The Incredible Hulk,1968,328, ,https://comicvine.gamespot.com/the-incredible-hulk-328-piece-of-mind/4000-27793/,154 days 00:00:00,Marvel
17,Captain America,1968,332,Issue,1987-08-01,Comicvine,2400,28455,Captain America,1968,332, ,https://comicvine.gamespot.com/captain-america-332-the-choice/4000-28455/,31 days 00:00:00,Marvel
18,Captain America,1968,333,Issue,1987-09-01,Comicvine,2400,28562,Captain America,1968,333, ,https://comicvine.gamespot.com/captain-america-333-the-replacement/4000-28562/,30 days 00:00:00,Marvel
19,Captain America,1968,334,Issue,1987-10-01,Comicvine,2400,28684,Captain America,1968,334, ,https://comicvine.gamespot.com/captain-america-334-basic-training/4000-28684/,31 days 00:00:00,Marvel
20,Captain America,1968,335,Issue,1987-11-01,Comicvine,2400,28798,Captain America,1968,335, ,https://comicvine.gamespot.com/captain-america-335-baptism-of-fire/4000-28798/,30 days 00:00:00,Marvel
21,Captain America,1968,336,Issue,1987-12-01,Comicvine,2400,28921,Captain America,1968,336, ,https://comicvine.gamespot.com/captain-america-336-natural-calling/4000-28921/,31 days 00:00:00,Marvel
22,Captain America,1968,337,Issue,1988-01-01,Comicvine,2400,29140,Captain America,1968,337, ,https://comicvine.gamespot.com/captain-america-337-the-long-road-back/4000-29140/,31 days 00:00:00,Marvel
23,Captain America,1968,338,Issue,1988-02-01,Comicvine,2400,29258,Captain America,1968,338, ,https://comicvine.gamespot.com/captain-america-338-power-struggle/4000-29258/,396 days 00:00:00,Marvel
24,Thor,1966,375,Issue,1987-01-01,Comicvine,2294,27690,Thor,1966,375, ,https://comicvine.gamespot.com/thor-375-shadows-of-the-past/4000-27690/,31 days 00:00:00,Marvel
25,Thor,1966,376,Issue,1987-02-01,Comicvine,2294,110165,Thor,1966,376, ,https://comicvine.gamespot.com/thor-376-heroes-always-win-dont-they/4000-110165/,28 days 00:00:00,Marvel
26,Thor,1966,377,Issue,1987-03-01,Comicvine,2294,27911,Thor,1966,377, ,https://comicvine.gamespot.com/thor-377-this-hollowed-armor/4000-27911/,31 days 00:00:00,Marvel
27,Thor,1966,378,Issue,1987-04-01,Comicvine,2294,28022,Thor,1966,378, ,https://comicvine.gamespot.com/thor-378-when-loki-stood-alone/4000-28022/,30 days 00:00:00,Marvel
28,Thor,1966,379,Issue,1987-05-01,Comicvine,2294,28123,Thor,1966,379, ,https://comicvine.gamespot.com/thor-379-there-were-giants-in-those-days/4000-28123/,31 days 00:00:00,Marvel
29,Thor,1966,380,Issue,1987-06-01,Comicvine,2294,28233,Thor,1966,380, ,https://comicvine.gamespot.com/thor-380-mjolnirs-song/4000-28233/,30 days 00:00:00,Marvel
30,Thor,1966,381,Issue,1987-07-01,Comicvine,2294,28349,Thor,1966,381, ,https://comicvine.gamespot.com/thor-381-ye-olde-shelle-game/4000-28349/,31 days 00:00:00,Marvel
