,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
1,Batman,1940,708,Issue,2011-05-01,Comicvine,796,265991,Batman,1940,708, ,https://comicvine.gamespot.com/batman-708-judgment-on-gotham-part-one-one-good-ma/4000-265991/,31 days 00:00:00,DC Comics
2,Red Robin,2009,22,Issue,2011-06-01,Comicvine,26651,268211,Red Robin,2009,22, ,https://comicvine.gamespot.com/red-robin-22-judgment-on-gotham-part-two-a-soul-in/4000-268211/,0 days 00:00:00,DC Comics
3,Gotham City Sirens,2009,22,Issue,2011-06-01,Comicvine,26891,268724,Gotham City Sirens,2009,22, ,https://comicvine.gamespot.com/gotham-city-sirens-22-judgment-on-gotham-part-thre/4000-268724/,25 days 00:00:00,DC Comics
4,Batman,1940,709,Issue,2011-06-26,Comicvine,796,268725,Batman,1940,709, ,https://comicvine.gamespot.com/batman-709-judgment-on-gotham-conclusion-secret-si/4000-268725/,0 days 00:00:00,DC Comics
