,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
1,Justice League,2018,10,Issue,2018-12-01,Comicvine,111428,689022,Justice League,2018,10, ,https://comicvine.gamespot.com/justice-league-10-drowned-earth-prelude/4000-689022/,0 days 00:00:00,DC Comics
2,Aquaman,2016,41,Issue,2018-12-01,Comicvine,91738,689007,Aquaman,2016,41, ,https://comicvine.gamespot.com/aquaman-41-here-comes-the-flood/4000-689007/,0 days 00:00:00,DC Comics
3,Titans,2016,28,Issue,2018-12-01,Comicvine,92577,689856,Titans,2016,28, ,https://comicvine.gamespot.com/titans-28-the-road-to-drowned-earth-just-another-d/4000-689856/,0 days 00:00:00,DC Comics
4,Justice League/Aquaman: Drowned Earth,2018,1,Issue,2018-12-01,Comicvine,114892,690796,Justice League/Aquaman: Drowned Earth,2018,1, ,https://comicvine.gamespot.com/justice-leagueaquaman-drowned-earth-special-1-part/4000-690796/,31 days 00:00:00,DC Comics
5,Justice League,2018,11,Issue,2019-01-01,Comicvine,111428,691361,Justice League,2018,11, ,https://comicvine.gamespot.com/justice-league-11-drowned-earth-part-two/4000-691361/,0 days 00:00:00,DC Comics
6,Aquaman,2016,42,Issue,2019-01-01,Comicvine,91738,692518,Aquaman,2016,42, ,https://comicvine.gamespot.com/aquaman-42-dead-sea/4000-692518/,0 days 00:00:00,DC Comics
7,Justice League,2018,12,Issue,2019-01-01,Comicvine,111428,692528,Justice League,2018,12, ,https://comicvine.gamespot.com/justice-league-12-drowned-earth-part-three/4000-692528/,31 days 00:00:00,DC Comics
8,Aquaman/Justice League: Drowned Earth,2018,1,Issue,2018-12-01,Comicvine,114892,690796,Justice League/Aquaman: Drowned Earth,2018,1, ,https://comicvine.gamespot.com/justice-leagueaquaman-drowned-earth-special-1-part/4000-690796/,0 days 00:00:00,DC Comics
