,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
1,Titans,2016,11,Issue,2017-07-31,Comicvine,92577,594950,Titans,2016,11, ,https://comicvine.gamespot.com/titans-11-the-lazarus-contract-part-1/4000-594950/,0 days 00:00:00,DC Comics
2,Teen Titans,2016,8,Issue,2017-07-31,Comicvine,95242,595678,Teen Titans,2016,8, ,https://comicvine.gamespot.com/teen-titans-8-the-lazarus-contract-part-2/4000-595678/,0 days 00:00:00,DC Comics
3,Deathstroke,2016,19,Issue,2017-07-31,Comicvine,93375,597164,Deathstroke,2016,19, ,https://comicvine.gamespot.com/deathstroke-19-the-lazarus-contract-part-3/4000-597164/,0 days 00:00:00,DC Comics
4,Teen Titans: The Lazarus Contract Special,2017,1,Issue,2017-07-31,Comicvine,101795,598362,Teen Titans: The Lazarus Contract Special,2017,1, ,https://comicvine.gamespot.com/teen-titans-special-1-the-lazarus-contract-conclus/4000-598362/,31 days 00:00:00,DC Comics
5,Deathstroke,2016,20,Issue,2017-08-31,Comicvine,93375,599835,Deathstroke,2016,20, ,https://comicvine.gamespot.com/deathstroke-20-monster-the-lazarus-contract-epilog/4000-599835/,0 days 00:00:00,DC Comics
