,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
1,Green Arrow,1988,134,Issue,1998-07-31,Comicvine,4003,66820,Green Arrow,1988,134, ,https://comicvine.gamespot.com/issue/4000-66820/,0 days 00:00:00,DC Comics
2,Detective Comics,1937,723,Issue,1998-07-31,Comicvine,18058,113197,Detective Comics,1937,723, ,https://comicvine.gamespot.com/issue/4000-113197/,0 days 00:00:00,DC Comics
3,Robin,1993,55,Issue,1998-07-31,Comicvine,4975,45104,Robin,1993,55, ,https://comicvine.gamespot.com/issue/4000-45104/,31 days 00:00:00,DC Comics
4,Nightwing,1996,23,Issue,1998-08-31,Comicvine,5755,45258,Nightwing,1996,23, ,https://comicvine.gamespot.com/issue/4000-45258/,0 days 00:00:00,DC Comics
5,Green Arrow,1988,135,Issue,1998-08-31,Comicvine,4003,66821,Green Arrow,1988,135, ,https://comicvine.gamespot.com/issue/4000-66821/,0 days 00:00:00,DC Comics
