,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
1,Aquaman,2011,14,Issue,2013-01-31,Comicvine,43022,370274,Aquaman,2011,14, ,https://comicvine.gamespot.com/aquaman-14-throne-of-atlantis-prologue/4000-370274/,28 days 00:00:00,DC Comics
2,Justice League,2011,15,Issue,2013-02-28,Comicvine,42488,374663,Justice League,2011,15, ,https://comicvine.gamespot.com/justice-league-15-throne-of-atlantis-chapter-one-s/4000-374663/,0 days 00:00:00,DC Comics
3,Aquaman,2011,15,Issue,2013-02-28,Comicvine,43022,374664,Aquaman,2011,15, ,https://comicvine.gamespot.com/aquaman-15-throne-of-atlantis-chapter-two/4000-374664/,31 days 00:00:00,DC Comics
4,Justice League,2011,16,Issue,2013-03-31,Comicvine,42488,381380,Justice League,2011,16, ,https://comicvine.gamespot.com/justice-league-16-throne-of-atlantis-chapter-three/4000-381380/,0 days 00:00:00,DC Comics
5,Aquaman,2011,16,Issue,2013-03-31,Comicvine,43022,382768,Aquaman,2011,16, ,https://comicvine.gamespot.com/aquaman-16-throne-of-atlantis-chapter-four/4000-382768/,30 days 00:00:00,DC Comics
6,Justice League,2011,17,Issue,2013-04-30,Comicvine,42488,387208,Justice League,2011,17, ,https://comicvine.gamespot.com/justice-league-17-throne-of-atlantis-chapter-five/4000-387208/,0 days 00:00:00,DC Comics
7,Aquaman,2011,17,Issue,2013-04-30,Comicvine,43022,388524,Aquaman,2011,17, ,https://comicvine.gamespot.com/aquaman-17-throne-of-atlantis-epilogue/4000-388524/,0 days 00:00:00,DC Comics
