,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
1,Detective Comics,2011,18.0,Issue,2013-05-31,Comicvine,42594,390398,Detective Comics,2011,18, ,https://comicvine.gamespot.com/detective-comics-18-return-to-roost-a-cut-above/4000-390398/,182 days 00:00:00,DC Comics
2,Batman and Robin,2011,,Issue,2012-11-30,Comicvine,42692,356720,Batman and Robin,2011,0, ,https://comicvine.gamespot.com/issue/4000-356720/,182 days 00:00:00,DC Comics
3,Batman,2011,18.0,Issue,2013-05-31,Comicvine,42721,392308,Batman,2011,18, ,https://comicvine.gamespot.com/batman-18-resolve/4000-392308/,0 days 00:00:00,DC Comics
4,Batgirl,2011,18.0,Issue,2013-05-31,Comicvine,42604,392310,Batgirl,2011,18, ,https://comicvine.gamespot.com/batgirl-18-the-mask-of-ashes/4000-392310/,3 days 00:00:00,DC Comics
5,Catwoman,2011,18.0,Issue,2013-05-28,Comicvine,42722,394652,Catwoman,2011,18, ,https://comicvine.gamespot.com/catwoman-18-he-said-she-said/4000-394652/,2 days 00:00:00,DC Comics
6,Nightwing,2011,18.0,Issue,2013-05-26,Comicvine,42720,394646,Nightwing,2011,18, ,https://comicvine.gamespot.com/nightwing-18-slow-burn/4000-394646/,5 days 00:00:00,DC Comics
7,Red Hood and the Outlaws,2011,18.0,Issue,2013-05-31,Comicvine,42919,394647,Red Hood and the Outlaws,2011,18, ,https://comicvine.gamespot.com/red-hood-and-the-outlaws-18-last-dance-last-chance/4000-394647/,0 days 00:00:00,DC Comics
8,Batman Incorporated,2012,9.0,Issue,2013-05-31,Comicvine,49112,395237,"Batman, Incorporated",2012,9, ,https://comicvine.gamespot.com/batman-incorporated-9-fallen-son/4000-395237/,4 days 00:00:00,DC Comics
9,Teen Titans,2011,18.0,Issue,2013-05-27,Comicvine,43004,395307,Teen Titans,2011,18, ,https://comicvine.gamespot.com/teen-titans-18-to-belle-and-back/4000-395307/,0 days 00:00:00,DC Comics
