,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
1,Age of Apocalypse,2012,13,Issue,2013-05-01,Comicvine,46347,390441,Age of Apocalypse,2012,13, ,https://comicvine.gamespot.com/age-of-apocalypse-13-war-drums/4000-390441/,0 days 00:00:00,Marvel
2,X-treme X-Men,2012,12,Issue,2013-05-01,Comicvine,50754,392365,X-Treme X-Men,2012,12, ,https://comicvine.gamespot.com/x-treme-x-men-12/4000-392365/,30 days 00:00:00,Marvel
3,X-Termination,2013,1,Issue,2013-05-31,Comicvine,59188,394715,X-Termination,2013,1, ,https://comicvine.gamespot.com/x-termination-1-x-termination-part-1-nothing-lasts/4000-394715/,0 days 00:00:00,Marvel
4,Astonishing X-Men,2003,60,Issue,2013-05-31,Comicvine,10746,395245,Astonishing X-Men,2004,60, ,https://comicvine.gamespot.com/astonishing-x-men-60-x-termination-part-2-the-fabr/4000-395245/,30 days 00:00:00,Marvel
5,Age of Apocalypse,2012,14,Issue,2013-06-30,Comicvine,46347,395698,Age of Apocalypse,2012,14, ,https://comicvine.gamespot.com/age-of-apocalypse-14-x-termination-part-3-war-of-t/4000-395698/,0 days 00:00:00,Marvel
6,X-treme X-Men,2012,13,Issue,2013-06-30,Comicvine,50754,396438,X-Treme X-Men,2012,13, ,https://comicvine.gamespot.com/x-treme-x-men-13-x-termination-part-4-the-ultimate/4000-396438/,0 days 00:00:00,Marvel
7,Astonishing X-Men,2003,61,Issue,2013-06-30,Comicvine,10746,397540,Astonishing X-Men,2004,61, ,https://comicvine.gamespot.com/astonishing-x-men-61-x-termination-part-5-a-final-/4000-397540/,0 days 00:00:00,Marvel
8,X-Termination,2013,2,Issue,2013-06-30,Comicvine,59188,398996,X-Termination,2013,2, ,https://comicvine.gamespot.com/x-termination-2-x-termination-part-6-conclusion-fi/4000-398996/,0 days 00:00:00,Marvel
